Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,DBSCAN_Cluster
79,7,2970.9700000000003,3,4,5,345,Regular Customers,0,0
373,4,612.84,2,3,3,233,At Risk,1,0
8,6,2170.78,5,4,4,544,Loyal Customers,0,0
211,6,3688.0,2,4,5,245,At Risk,0,0
383,1,147.27,2,1,1,211,At Risk,1,0
459,1,575.1,1,1,2,112,At Risk,1,0
693,1,54.22,1,1,1,111,At Risk,1,0
620,1,68.25,1,1,1,111,At Risk,1,0
426,2,984.62,1,2,3,123,At Risk,1,0
52,6,2792.5499999999997,4,4,4,444,Loyal Customers,0,0
138,2,299.57,3,2,2,322,Regular Customers,0,0
26,4,3323.47,4,3,5,435,Potential Loyalist,0,0
283,3,1227.35,2,3,4,234,At Risk,1,0
26,13,7829.26,4,5,5,455,Loyal Customers,0,0
186,8,2043.76,3,4,4,344,Regular Customers,0,0
682,1,337.66999999999996,1,1,2,112,At Risk,1,0
375,3,1676.95,2,3,4,234,At Risk,1,0
84,3,744.02,3,3,3,333,Regular Customers,0,0
327,12,3283.96,2,5,5,255,At Risk,1,0
282,3,2027.3,2,3,4,234,At Risk,1,0
385,2,948.42,2,2,3,223,At Risk,1,0
143,5,1356.99,3,4,4,344,Regular Customers,0,0
58,4,4081.79,4,3,5,435,Potential Loyalist,0,0
4,20,2942.14,5,5,5,555,Champions,0,0
236,2,854.99,2,2,3,223,At Risk,0,0
45,3,573.22,4,3,2,432,Potential Loyalist,0,0
382,2,640.13,2,2,3,223,At Risk,1,0
276,1,298.0,2,1,2,212,At Risk,1,0
9,2,1463.04,5,2,4,524,Potential Loyalist,0,0
25,4,703.47,4,3,3,433,Potential Loyalist,0,0
88,1,309.05,3,1,2,312,Regular Customers,0,0
63,3,1175.22,3,3,3,333,Regular Customers,0,0
68,2,1378.4,3,2,4,324,Regular Customers,0,0
384,1,222.4,2,1,1,211,At Risk,1,0
214,2,354.12,2,2,2,222,At Risk,0,0
381,4,385.46000000000004,2,3,2,232,At Risk,1,0
24,2,706.02,4,2,3,423,Potential Loyalist,0,0
186,11,840.5,3,5,3,353,Regular Customers,0,0
397,1,263.38,2,1,1,211,At Risk,1,0
31,1,176.55,4,1,1,411,Potential Loyalist,0,0
575,1,157.35,1,1,1,111,At Risk,1,0
42,2,372.8,4,2,2,422,Potential Loyalist,0,0
205,4,514.25,2,3,2,232,At Risk,0,0
464,2,296.21000000000004,1,2,2,122,At Risk,1,0
414,1,366.4,1,1,2,112,At Risk,1,0
422,1,340.33,1,1,2,112,At Risk,1,0
9,28,17654.54,5,5,5,555,Champions,0,0
265,1,138.68,2,1,1,211,At Risk,1,0
429,1,833.53,1,1,3,113,At Risk,1,0
18,2,496.06,5,2,2,522,Potential Loyalist,0,0
577,2,1018.42,1,2,3,123,At Risk,1,0
12,5,2919.81,5,4,5,545,Loyal Customers,0,0
396,2,508.91,2,2,2,222,At Risk,1,0
176,5,1776.0,3,4,4,344,Regular Customers,0,0
40,8,3103.19,4,4,5,445,Loyal Customers,0,0
23,13,5796.52,4,5,5,455,Loyal Customers,0,0
552,1,1651.72,1,1,4,114,At Risk,1,0
3,5,1662.3,5,4,4,544,Loyal Customers,0,0
5,13,6283.24,5,5,5,555,Champions,0,0
401,1,223.98,2,1,1,211,At Risk,1,0
149,4,975.1,3,3,3,333,Regular Customers,0,0
139,7,4479.73,3,4,5,345,Regular Customers,0,0
128,6,4359.2,3,4,5,345,Regular Customers,0,0
626,1,10953.5,1,1,5,115,At Risk,1,0
8,6,1335.19,5,4,4,544,Loyal Customers,0,0
17,4,486.64,5,3,2,532,Potential Loyalist,0,0
9,74,35233.24,5,5,5,555,Champions,3,-1
161,1,405.38,3,1,2,312,Regular Customers,0,0
64,3,770.42,3,3,3,333,Regular Customers,0,0
88,12,2469.4,3,5,4,354,Regular Customers,0,0
5,3,729.3299999999999,5,3,3,533,Potential Loyalist,0,0
411,4,1523.97,1,3,4,134,At Risk,1,0
395,1,197.31,2,1,1,211,At Risk,1,0
35,12,4304.89,4,5,5,455,Loyal Customers,0,0
312,1,117.85,2,1,1,211,At Risk,1,0
78,2,415.8,3,2,2,322,Regular Customers,0,0
22,57,92347.34,4,5,5,455,Loyal Customers,3,-1
539,8,1698.56,1,4,4,144,At Risk,1,0
24,8,1636.6299999999999,4,4,4,444,Loyal Customers,0,0
737,1,181.65,1,1,1,111,At Risk,1,0
2,15,4243.86,5,5,5,555,Champions,0,0
17,4,1063.9,5,3,3,533,Potential Loyalist,0,0
15,9,3097.61,5,5,5,555,Champions,0,0
26,1,114.14,4,1,1,411,Potential Loyalist,0,0
64,20,25264.8,3,5,5,355,Regular Customers,0,0
55,2,899.69,4,2,3,423,Potential Loyalist,0,0
724,1,377.49,1,1,2,112,At Risk,1,0
131,3,675.6,3,3,3,333,Regular Customers,0,0
558,2,496.5,1,2,2,122,At Risk,1,0
36,2,604.51,4,2,2,422,Potential Loyalist,0,0
288,2,900.11,2,2,3,223,At Risk,1,0
437,1,324.45,1,1,2,112,At Risk,1,0
144,6,1603.99,3,4,4,344,Regular Customers,0,0
16,9,2317.43,5,5,4,554,Loyal Customers,0,0
31,22,15526.7,4,5,5,455,Loyal Customers,0,0
2,3,1843.0,5,3,4,534,Potential Loyalist,0,0
9,15,3213.7200000000003,5,5,5,555,Champions,0,0
6,4,1387.79,5,3,4,534,Potential Loyalist,0,0
10,2,828.8100000000001,5,2,3,523,Potential Loyalist,0,0
639,1,162.45,1,1,1,111,At Risk,1,0
1,11,4757.16,5,5,5,555,Champions,0,0
306,4,521.89,2,3,2,232,At Risk,1,0
10,13,8706.97,5,5,5,555,Champions,0,0
400,2,467.34,2,2,2,222,At Risk,1,0
484,1,150.95,1,1,1,111,At Risk,1,0
414,4,1322.07,1,3,4,134,At Risk,1,0
379,1,211.99,2,1,1,211,At Risk,1,0
7,2,266.39,5,2,1,521,Potential Loyalist,0,0
8,12,3235.79,5,5,5,555,Champions,0,0
437,1,132.24,1,1,1,111,At Risk,1,0
89,1,769.8100000000001,3,1,3,313,Regular Customers,0,0
10,1,160.18,5,1,1,511,Potential Loyalist,0,0
358,3,2938.52,2,3,5,235,At Risk,1,0
112,1,135.95,3,1,1,311,Regular Customers,0,0
603,1,122.45,1,1,1,111,At Risk,1,0
7,10,1453.6,5,5,4,554,Loyal Customers,0,0
4,116,15704.6,5,5,5,555,Champions,3,-1
414,4,1161.2,1,3,3,133,At Risk,1,0
414,1,385.55,1,1,2,112,At Risk,1,0
198,2,408.95,2,2,2,222,At Risk,0,0
437,6,2100.09,1,4,4,144,At Risk,1,0
212,8,3156.38,2,4,5,245,At Risk,0,0
156,4,513.88,3,3,2,332,Regular Customers,0,0
385,5,2502.82,2,4,4,244,At Risk,1,0
729,1,517.7,1,1,2,112,At Risk,1,0
158,21,16245.78,3,5,5,355,Regular Customers,0,0
30,2,372.21999999999997,4,2,2,422,Potential Loyalist,0,0
243,8,2744.81,2,4,4,244,At Risk,0,0
598,1,490.08000000000004,1,1,2,112,At Risk,1,0
19,1,97.5,5,1,1,511,Potential Loyalist,0,0
1,2,1239.38,5,2,4,524,Potential Loyalist,0,0
429,10,2729.84,1,5,4,154,At Risk,1,0
74,5,1312.21,3,4,4,344,Regular Customers,0,0
292,1,505.82,2,1,2,212,At Risk,1,0
3,33,13551.75,5,5,5,555,Champions,0,0
31,7,955.5,4,4,3,443,Loyal Customers,0,0
23,3,764.82,4,3,3,433,Potential Loyalist,0,0
725,1,93.35000000000001,1,1,1,111,At Risk,1,0
23,8,1259.6299999999999,4,4,4,444,Loyal Customers,0,0
4,3,974.4200000000001,5,3,3,533,Potential Loyalist,0,0
85,1,211.32,3,1,1,311,Regular Customers,0,0
376,1,355.5,2,1,2,212,At Risk,1,0
22,8,2110.91,4,4,4,444,Loyal Customers,0,0
493,3,920.08,1,3,3,133,At Risk,1,0
196,3,455.88,2,3,2,232,At Risk,0,0
107,4,1032.5,3,3,3,333,Regular Customers,0,0
4,33,24042.65,5,5,5,555,Champions,0,0
318,3,414.13,2,3,2,232,At Risk,1,0
106,3,149.05,3,3,1,331,Regular Customers,0,0
12,36,11650.85,5,5,5,555,Champions,0,0
174,4,999.68,3,3,3,333,Regular Customers,0,0
56,1,81.57,4,1,1,411,Potential Loyalist,0,0
580,1,175.25,1,1,1,111,At Risk,1,0
323,3,612.13,2,3,3,233,At Risk,1,0
673,1,234.0,1,1,1,111,At Risk,1,0
374,2,330.12,2,2,2,222,At Risk,1,0
372,1,50.550000000000004,2,1,1,211,At Risk,1,0
9,11,2957.83,5,5,5,555,Champions,0,0
1,29,11097.43,5,5,5,555,Champions,0,0
11,11,5381.08,5,5,5,555,Champions,0,0
53,11,6579.78,4,5,5,455,Loyal Customers,0,0
73,3,789.89,3,3,3,333,Regular Customers,0,0
7,1,204.0,5,1,1,511,Potential Loyalist,0,0
16,35,9763.16,5,5,5,555,Champions,0,0
379,6,1229.95,2,4,4,244,At Risk,1,0
563,2,618.96,1,2,3,123,At Risk,1,0
4,17,4887.24,5,5,5,555,Champions,0,0
430,1,65.3,1,1,1,111,At Risk,1,0
64,3,1449.03,3,3,4,334,Regular Customers,0,0
471,2,555.87,1,2,2,122,At Risk,1,0
732,1,323.39,1,1,2,112,At Risk,1,0
1,9,1733.08,5,5,4,554,Loyal Customers,0,0
114,19,17239.2,3,5,5,355,Regular Customers,0,0
23,2,661.3199999999999,4,2,3,423,Potential Loyalist,0,0
31,5,1927.3,4,4,4,444,Loyal Customers,0,0
11,2,752.4399999999999,5,2,3,523,Potential Loyalist,0,0
407,5,3292.84,2,4,5,245,At Risk,1,0
52,9,2815.96,4,5,4,454,Loyal Customers,0,0
357,2,220.55,2,2,1,221,At Risk,1,0
55,3,756.82,4,3,3,433,Potential Loyalist,0,0
74,3,1364.2,3,3,4,334,Regular Customers,0,0
685,1,307.1,1,1,2,112,At Risk,1,0
138,12,3914.9500000000003,3,5,5,355,Regular Customers,0,0
80,3,908.46,3,3,3,333,Regular Customers,0,0
584,4,1010.73,1,3,3,133,At Risk,1,0
9,2,676.99,5,2,3,523,Potential Loyalist,0,0
451,4,799.13,1,3,3,133,At Risk,1,0
598,3,1488.59,1,3,4,134,At Risk,1,0
273,1,516.42,2,1,2,212,At Risk,1,0
291,11,4848.05,2,5,5,255,At Risk,1,0
99,3,808.92,3,3,3,333,Regular Customers,0,0
31,3,949.25,4,3,3,433,Potential Loyalist,0,0
32,24,8428.53,4,5,5,455,Loyal Customers,0,0
14,9,4049.13,5,5,5,555,Champions,0,0
64,4,1408.24,3,3,4,334,Regular Customers,0,0
15,35,11986.52,5,5,5,555,Champions,0,0
579,2,155.8,1,2,1,121,At Risk,1,0
212,7,3119.33,2,4,5,245,At Risk,0,0
622,1,127.65,1,1,1,111,At Risk,1,0
78,4,2321.11,3,3,4,334,Regular Customers,0,0
551,1,209.48,1,1,1,111,At Risk,1,0
530,3,709.59,1,3,3,133,At Risk,1,0
25,3,271.40000000000003,4,3,1,431,Potential Loyalist,0,0
250,10,2291.77,2,5,4,254,At Risk,0,0
254,1,307.53,2,1,2,212,At Risk,1,0
72,1,248.61,3,1,1,311,Regular Customers,0,0
191,1,346.98,2,1,2,212,At Risk,0,0
481,1,188.4,1,1,1,111,At Risk,1,0
13,6,1666.8400000000001,5,4,4,544,Loyal Customers,0,0
373,5,1055.05,2,4,3,243,At Risk,1,0
24,2,470.8,4,2,2,422,Potential Loyalist,0,0
82,3,508.51,3,3,2,332,Regular Customers,0,0
10,2,344.0,5,2,2,522,Potential Loyalist,0,0
1,38,9284.45,5,5,5,555,Champions,0,0
192,4,751.7,2,3,3,233,At Risk,0,0
612,1,129.22,1,1,1,111,At Risk,1,0
267,1,177.15,2,1,1,211,At Risk,1,0
411,2,418.08,1,2,2,122,At Risk,1,0
511,4,1378.74,1,3,4,134,At Risk,1,0
130,1,919.61,3,1,3,313,Regular Customers,0,0
458,1,135.4,1,1,1,111,At Risk,1,0
1,11,2740.65,5,5,4,554,Loyal Customers,0,0
3,57,29018.06,5,5,5,555,Champions,0,0
4,6,419.18,5,4,2,542,Loyal Customers,0,0
179,4,280.73,3,3,1,331,Regular Customers,0,0
12,28,56838.37,5,5,5,555,Champions,0,-1
126,21,7335.75,3,5,5,355,Regular Customers,0,0
4,3,395.43,5,3,2,532,Potential Loyalist,0,0
492,1,122.39999999999999,1,1,1,111,At Risk,1,0
158,8,2433.28,3,4,4,344,Regular Customers,0,0
383,1,439.33000000000004,2,1,2,212,At Risk,1,0
726,1,313.64,1,1,2,112,At Risk,1,0
417,1,236.11,1,1,1,111,At Risk,1,0
3,203,113416.91,5,5,5,555,Champions,3,-1
9,24,13091.74,5,5,5,555,Champions,0,0
28,3,2321.82,4,3,4,434,Potential Loyalist,0,0
71,12,2140.28,3,5,4,354,Regular Customers,0,0
276,55,54144.25,2,5,5,255,At Risk,3,-1
21,13,2209.44,4,5,4,454,Loyal Customers,0,0
71,1,74.39999999999999,3,1,1,311,Regular Customers,0,0
394,1,419.70000000000005,2,1,2,212,At Risk,1,0
33,28,13324.1,4,5,5,455,Loyal Customers,0,0
1,28,28882.44,5,5,5,555,Champions,0,0
99,1,207.35999999999999,3,1,1,311,Regular Customers,0,0
234,4,695.4,2,3,3,233,At Risk,0,0
1,37,11380.1,5,5,5,555,Champions,0,0
40,3,709.64,4,3,3,433,Potential Loyalist,0,0
3,9,1709.1,5,5,4,554,Loyal Customers,0,0
436,1,72.0,1,1,1,111,At Risk,1,0
133,2,603.46,3,2,2,322,Regular Customers,0,0
44,9,5253.07,4,5,5,455,Loyal Customers,0,0
373,2,748.46,2,2,3,223,At Risk,1,0
60,3,1134.03,3,3,3,333,Regular Customers,0,0
31,12,2957.4700000000003,4,5,5,455,Loyal Customers,0,0
719,1,321.88000000000005,1,1,2,112,At Risk,1,0
541,1,20.6,1,1,1,111,At Risk,1,0
1,37,18230.07,5,5,5,555,Champions,0,0
731,1,234.38,1,1,1,111,At Risk,1,0
12,10,5494.7,5,5,5,555,Champions,0,0
138,1,501.14,3,1,2,312,Regular Customers,0,0
22,18,2255.66,4,5,4,454,Loyal Customers,0,0
20,9,2415.41,4,5,4,454,Loyal Customers,0,0
669,1,134.9,1,1,1,111,At Risk,1,0
239,1,30.599999999999998,2,1,1,211,At Risk,0,0
269,1,283.73,2,1,1,211,At Risk,1,0
94,2,922.39,3,2,3,323,Regular Customers,0,0
473,2,506.75,1,2,2,122,At Risk,1,0
90,4,4641.66,3,3,5,335,Regular Customers,0,0
524,1,148.62,1,1,1,111,At Risk,1,0
5,13,3774.81,5,5,5,555,Champions,0,0
78,1,259.17,3,1,1,311,Regular Customers,0,0
631,1,263.5,1,1,1,111,At Risk,1,0
452,2,233.25,1,2,1,121,At Risk,1,0
94,1,64.0,3,1,1,311,Regular Customers,0,0
23,7,3313.77,4,4,5,445,Loyal Customers,0,0
262,1,77.3,2,1,1,211,At Risk,1,0
274,3,200.45000000000002,2,3,1,231,At Risk,1,0
86,6,2475.23,3,4,4,344,Regular Customers,0,0
197,2,3371.45,2,2,5,225,At Risk,0,0
56,13,6274.56,4,5,5,455,Loyal Customers,0,0
11,16,7586.94,5,5,5,555,Champions,0,0
22,7,1274.01,4,4,4,444,Loyal Customers,0,0
16,8,8202.98,5,4,5,545,Loyal Customers,0,0
108,5,1054.92,3,4,3,343,Regular Customers,0,0
85,17,7656.08,3,5,5,355,Regular Customers,0,0
19,1,307.09,5,1,2,512,Potential Loyalist,0,0
585,1,405.1,1,1,2,112,At Risk,1,0
333,2,135.35,2,2,1,221,At Risk,1,0
40,7,1128.52,4,4,3,443,Loyal Customers,0,0
26,1,228.91,4,1,1,411,Potential Loyalist,0,0
10,4,712.8000000000001,5,3,3,533,Potential Loyalist,0,0
29,26,8497.82,4,5,5,455,Loyal Customers,0,0
14,4,1676.06,5,3,4,534,Potential Loyalist,0,0
484,3,449.96999999999997,1,3,2,132,At Risk,1,0
296,3,2465.21,2,3,4,234,At Risk,1,0
417,7,2146.38,1,4,4,144,At Risk,1,0
6,1,486.22,5,1,2,512,Potential Loyalist,0,0
399,3,1624.84,2,3,4,234,At Risk,1,0
33,6,1370.48,4,4,4,444,Loyal Customers,0,0
385,3,1586.54,2,3,4,234,At Risk,1,0
49,9,5687.36,4,5,5,455,Loyal Customers,0,0
95,5,1508.18,3,4,4,344,Regular Customers,0,0
9,4,1429.35,5,3,4,534,Potential Loyalist,0,0
22,1,91.8,4,1,1,411,Potential Loyalist,0,0
313,2,472.13,2,2,2,222,At Risk,1,0
122,16,9275.49,3,5,5,355,Regular Customers,0,0
610,1,17.65,1,1,1,111,At Risk,1,0
569,2,372.2,1,2,2,122,At Risk,1,0
46,3,1451.16,4,3,4,434,Potential Loyalist,0,0
283,2,875.93,2,2,3,223,At Risk,1,0
19,5,1125.15,5,4,3,543,Loyal Customers,0,0
36,5,1840.73,4,4,4,444,Loyal Customers,0,0
64,3,840.08,3,3,3,333,Regular Customers,0,0
27,1,108.81,4,1,1,411,Potential Loyalist,0,0
22,3,468.41,4,3,2,432,Potential Loyalist,0,0
400,1,69.6,2,1,1,211,At Risk,1,0
4,11,2399.82,5,5,4,554,Loyal Customers,0,0
16,12,7995.36,5,5,5,555,Champions,0,0
582,2,831.45,1,2,3,123,At Risk,1,0
46,1,481.49,4,1,2,412,Potential Loyalist,0,0
65,2,512.2,3,2,2,322,Regular Customers,0,0
26,21,14059.19,4,5,5,455,Loyal Customers,0,0
619,1,572.3100000000001,1,1,2,112,At Risk,1,0
607,1,86.10000000000001,1,1,1,111,At Risk,1,0
381,1,359.69,2,1,2,212,At Risk,1,0
45,1,121.18,4,1,1,411,Potential Loyalist,0,0
8,15,7036.18,5,5,5,555,Champions,0,0
15,10,1668.95,5,5,4,554,Loyal Customers,0,0
268,1,71.4,2,1,1,211,At Risk,1,0
40,3,1575.89,4,3,4,434,Potential Loyalist,0,0
337,4,341.36,2,3,2,232,At Risk,1,0
11,1,114.60000000000001,5,1,1,511,Potential Loyalist,0,0
19,2,260.68,5,2,1,521,Potential Loyalist,0,0
544,3,570.66,1,3,2,132,At Risk,1,0
658,1,164.69,1,1,1,111,At Risk,1,0
95,6,2558.58,3,4,4,344,Regular Customers,0,0
61,1,112.08,3,1,1,311,Regular Customers,0,0
136,2,472.78,3,2,2,322,Regular Customers,0,0
414,1,136.73,1,1,1,111,At Risk,1,0
11,7,3068.84,5,4,5,545,Loyal Customers,0,0
610,1,373.01000000000005,1,1,2,112,At Risk,1,0
10,8,4974.2300000000005,5,4,5,545,Loyal Customers,0,0
4,67,15964.210000000001,5,5,5,555,Champions,0,0
19,4,870.09,5,3,3,533,Potential Loyalist,0,0
502,4,1233.06,1,3,4,134,At Risk,1,0
394,7,1580.3,2,4,4,244,At Risk,1,0
10,10,2648.25,5,5,4,554,Loyal Customers,0,0
731,1,966.6600000000001,1,1,3,113,At Risk,1,0
443,1,2803.2,1,1,4,114,At Risk,1,0
400,13,8308.19,2,5,5,255,At Risk,1,0
15,4,535.86,5,3,2,532,Potential Loyalist,0,0
59,9,1976.3,4,5,4,454,Loyal Customers,0,0
30,13,8509.51,4,5,5,455,Loyal Customers,0,0
94,1,353.48,3,1,2,312,Regular Customers,0,0
10,10,2618.77,5,5,4,554,Loyal Customers,0,0
20,3,786.83,4,3,3,433,Potential Loyalist,0,0
57,11,3851.52,4,5,5,455,Loyal Customers,0,0
418,7,3264.23,1,4,5,145,At Risk,1,0
402,1,81.6,2,1,1,211,At Risk,1,0
268,1,333.74,2,1,2,212,At Risk,1,0
122,4,666.48,3,3,3,333,Regular Customers,0,0
127,1,62.63999999999999,3,1,1,311,Regular Customers,0,0
618,1,76.23,1,1,1,111,At Risk,1,0
78,5,1336.0900000000001,3,4,4,344,Regular Customers,0,0
240,2,847.41,2,2,3,223,At Risk,0,0
577,1,88.5,1,1,1,111,At Risk,1,0
200,6,969.1200000000001,2,4,3,243,At Risk,0,0
60,2,2155.95,3,2,4,324,Regular Customers,0,0
3,16,16260.07,5,5,5,555,Champions,0,0
273,2,312.46,2,2,2,222,At Risk,1,0
202,1,257.7,2,1,1,211,At Risk,0,0
81,1,358.0,3,1,2,312,Regular Customers,0,0
226,1,160.95,2,1,1,211,At Risk,0,0
4,30,6120.01,5,5,5,555,Champions,0,0
13,7,1328.35,5,4,4,544,Loyal Customers,0,0
74,4,1176.46,3,3,3,333,Regular Customers,0,0
673,2,346.5,1,2,2,122,At Risk,1,0
212,1,1031.07,2,1,3,213,At Risk,0,0
25,2,744.85,4,2,3,423,Potential Loyalist,0,0
388,1,643.0,2,1,3,213,At Risk,1,0
17,6,1006.63,5,4,3,543,Loyal Customers,0,0
262,5,1594.69,2,4,4,244,At Risk,0,0
96,8,1475.79,3,4,4,344,Regular Customers,0,0
412,1,112.53,1,1,1,111,At Risk,1,0
112,7,699.4,3,4,3,343,Regular Customers,0,0
203,5,1220.38,2,4,3,243,At Risk,0,0
93,1,121.74000000000001,3,1,1,311,Regular Customers,0,0
51,2,989.22,4,2,3,423,Potential Loyalist,0,0
18,11,3351.75,5,5,5,555,Champions,0,0
18,4,501.12,5,3,2,532,Potential Loyalist,0,0
125,2,465.68,3,2,2,322,Regular Customers,0,0
92,9,1608.93,3,5,4,354,Regular Customers,0,0
461,2,253.09,1,2,1,121,At Risk,1,0
402,1,252.68,2,1,1,211,At Risk,1,0
394,2,399.3,2,2,2,222,At Risk,1,0
157,4,2951.11,3,3,5,335,Regular Customers,0,0
376,1,51.410000000000004,2,1,1,211,At Risk,1,0
9,3,678.76,5,3,3,533,Potential Loyalist,0,0
436,1,149.75,1,1,1,111,At Risk,1,0
12,5,1009.43,5,4,3,543,Loyal Customers,0,0
62,9,1402.54,3,5,4,354,Regular Customers,0,0
61,1,557.62,3,1,2,312,Regular Customers,0,0
269,2,944.1,2,2,3,223,At Risk,1,0
263,3,573.45,2,3,2,232,At Risk,1,0
1,39,8676.2,5,5,5,555,Champions,0,0
443,1,722.5600000000001,1,1,3,113,At Risk,1,0
53,5,2092.66,4,4,4,444,Loyal Customers,0,0
11,19,6135.04,5,5,5,555,Champions,0,0
3,36,9429.81,5,5,5,555,Champions,0,0
18,11,3174.75,5,5,5,555,Champions,0,0
1,28,8537.32,5,5,5,555,Champions,0,0
366,1,590.0,2,1,2,212,At Risk,1,0
37,1,211.49,4,1,1,411,Potential Loyalist,0,0
31,2,276.56,4,2,1,421,Potential Loyalist,0,0
113,1,138.98,3,1,1,311,Regular Customers,0,0
409,1,360.85,2,1,2,212,At Risk,1,0
384,2,238.86,2,2,1,221,At Risk,1,0
64,5,1891.91,3,4,4,344,Regular Customers,0,0
16,7,523.3,5,4,2,542,Loyal Customers,0,0
41,4,1435.85,4,3,4,434,Potential Loyalist,0,0
78,1,137.75,3,1,1,311,Regular Customers,0,0
122,7,2293.33,3,4,4,344,Regular Customers,0,0
439,1,350.85,1,1,2,112,At Risk,1,0
18,4,1313.19,5,3,4,534,Potential Loyalist,0,0
60,4,373.36,3,3,2,332,Regular Customers,0,0
331,1,201.19,2,1,1,211,At Risk,1,0
23,6,3364.59,4,4,5,445,Loyal Customers,0,0
600,1,734.91,1,1,3,113,At Risk,1,0
603,3,781.59,1,3,3,133,At Risk,1,0
443,5,927.61,1,4,3,143,At Risk,1,0
724,1,307.95,1,1,2,112,At Risk,1,0
438,1,208.63,1,1,1,111,At Risk,1,0
156,11,3270.79,3,5,5,355,Regular Customers,0,0
39,5,994.51,4,4,3,443,Loyal Customers,0,0
392,6,1192.94,2,4,3,243,At Risk,1,0
190,3,1689.53,2,3,4,234,At Risk,0,0
360,4,1101.97,2,3,3,233,At Risk,1,0
137,6,792.51,3,4,3,343,Regular Customers,0,0
8,7,4368.62,5,4,5,545,Loyal Customers,0,0
1,1,360.0,5,1,2,512,Potential Loyalist,0,0
268,3,1218.7,2,3,3,233,At Risk,1,0
169,3,1285.51,3,3,4,334,Regular Customers,0,0
104,4,618.09,3,3,3,333,Regular Customers,0,0
155,2,159.2,3,2,1,321,Regular Customers,0,0
400,1,61.72,2,1,1,211,At Risk,1,0
351,4,1217.99,2,3,3,233,At Risk,1,0
4,16,3616.41,5,5,5,555,Champions,0,0
430,1,53.65,1,1,1,111,At Risk,1,0
120,3,273.34,3,3,1,331,Regular Customers,0,0
23,4,1670.3700000000001,4,3,4,434,Potential Loyalist,0,0
7,6,1706.3700000000001,5,4,4,544,Loyal Customers,0,0
28,5,1541.2,4,4,4,444,Loyal Customers,0,0
4,2,598.57,5,2,2,522,Potential Loyalist,0,0
451,1,124.75,1,1,1,111,At Risk,1,0
22,12,3445.32,4,5,5,455,Loyal Customers,0,0
2,3,775.94,5,3,3,533,Potential Loyalist,0,0
689,1,310.26,1,1,2,112,At Risk,1,0
37,10,12940.82,4,5,5,455,Loyal Customers,0,0
66,19,6486.091,3,5,5,355,Regular Customers,0,0
1,3,640.76,5,3,3,533,Potential Loyalist,0,0
5,58,21323.22,5,5,5,555,Champions,0,0
78,6,2211.6,3,4,4,344,Regular Customers,0,0
72,2,567.36,3,2,2,322,Regular Customers,0,0
17,1,199.48000000000002,5,1,1,511,Potential Loyalist,0,0
3,5,787.85,5,4,3,543,Loyal Customers,0,0
36,18,10513.47,4,5,5,455,Loyal Customers,0,0
82,1,675.3,3,1,3,313,Regular Customers,0,0
432,1,281.76,1,1,1,111,At Risk,1,0
39,20,9134.48,4,5,5,455,Loyal Customers,0,0
316,1,1308.48,2,1,4,214,At Risk,1,0
32,8,4808.77,4,4,5,445,Loyal Customers,0,0
93,6,2796.1,3,4,4,344,Regular Customers,0,0
402,1,262.4,2,1,1,211,At Risk,1,0
14,1,350.9,5,1,2,512,Potential Loyalist,0,0
411,3,1015.74,1,3,3,133,At Risk,1,0
82,5,6201.8,3,4,5,345,Regular Customers,0,0
77,1,795.12,3,1,3,313,Regular Customers,0,0
546,1,1575.26,1,1,4,114,At Risk,1,0
158,4,2445.62,3,3,4,334,Regular Customers,0,0
201,1,860.12,2,1,3,213,At Risk,0,0
45,12,22100.56,4,5,5,455,Loyal Customers,0,0
261,1,775.85,2,1,3,213,At Risk,1,0
178,1,353.43,3,1,2,312,Regular Customers,0,0
68,3,2511.69,3,3,4,334,Regular Customers,0,0
288,1,389.5,2,1,2,212,At Risk,1,0
463,6,299.4,1,4,2,142,At Risk,1,0
70,1,341.36,3,1,2,312,Regular Customers,0,0
64,1,233.76,3,1,1,311,Regular Customers,0,0
11,1,247.32,5,1,1,511,Potential Loyalist,0,0
16,2,979.12,5,2,3,523,Potential Loyalist,0,0
66,1,373.94,3,1,2,312,Regular Customers,0,0
60,1,397.97999999999996,3,1,2,312,Regular Customers,0,0
71,1,743.53,3,1,3,313,Regular Customers,0,0
122,1,674.7,3,1,3,313,Regular Customers,0,0
80,1,768.24,3,1,3,313,Regular Customers,0,0
257,5,3805.5099999999998,2,4,5,245,At Risk,0,0
269,1,439.03,2,1,2,212,At Risk,1,0
64,2,1043.31,3,2,3,323,Regular Customers,0,0
432,4,1553.65,1,3,4,134,At Risk,1,0
472,2,1450.5,1,2,4,124,At Risk,1,0
9,7,5394.07,5,4,5,545,Loyal Customers,0,0
18,3,1723.86,5,3,4,534,Potential Loyalist,0,0
71,1,134.95999999999998,3,1,1,311,Regular Customers,0,0
34,2,2225.37,4,2,4,424,Potential Loyalist,0,0
50,1,56.160000000000004,4,1,1,411,Potential Loyalist,0,0
432,1,510.20000000000005,1,1,2,112,At Risk,1,0
257,4,1121.5,2,3,3,233,At Risk,0,0
366,1,308.28000000000003,2,1,2,212,At Risk,1,0
372,1,754.87,2,1,3,213,At Risk,1,0
505,2,2297.66,1,2,4,124,At Risk,1,0
90,1,378.64,3,1,2,312,Regular Customers,0,0
