StockCode,Description,TotalSales,AvgDailySales,Revenue,CurrentStock,LeadTime,SafetyStock,ReorderPoint,Status,ReorderQty
20837,FRENCH FLORAL CUSHION COVER ,165,9.166666666666666,188.07,257,8,64.0,137.0,Healthy,0.0
20838,FRENCH LATTICE CUSHION COVER ,391,10.025641025641026,387.28999999999996,177,14,70.0,210.0,Reorder,33.0
20839,FRENCH PAISLEY CUSHION COVER ,507,8.45,574.09,57,12,59.0,160.0,Reorder,103.0
20840,FRENCH FLORAL CUSHION COVER ,813,13.327868852459016,1170.83,249,9,93.0,213.0,Healthy,0.0
20845,ZINC HEART LATTICE 2 WALL PLANTER,73,3.4761904761904763,463.54999999999995,70,12,24.0,66.0,Healthy,0.0
20846,ZINC HEART LATTICE T-LIGHT HOLDER,1321,10.083969465648854,1627.97,283,8,71.0,152.0,Healthy,0.0
20847,ZINC HEART LATTICE CHARGER LARGE,71,3.55,266.25,46,3,25.0,36.0,Healthy,0.0
20848,ZINC HEART LATTICE CHARGER SMALL,39,3.25,115.05000000000001,245,5,23.0,39.0,Overstock,0.0
20849,ZINC HEART LATTICE DOUBLE PLANTER,670,33.5,566.1,296,4,234.0,368.0,Reorder,72.0
20850,ZINC HEART LATTICE PLANTER BOWL,820,35.65217391304348,713.8000000000001,116,8,250.0,535.0,Reorder,419.0
20851,ZINC HEART LATTICE TRAY OVAL ,334,11.928571428571429,417.7,166,10,84.0,203.0,Reorder,37.0
20854,BLUE PATCH PURSE PINK HEART,363,4.321428571428571,581.15,23,5,30.0,52.0,Reorder,29.0
20855,PINK PATCH PURSE BLUE HEART,142,3.021276595744681,234.29999999999998,54,12,21.0,57.0,Reorder,3.0
20856,DENIM PATCH PURSE PINK BUTTERFLY,332,3.688888888888889,547.8,211,10,26.0,63.0,Overstock,0.0
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,248,3.263157894736842,409.2,68,10,23.0,56.0,Healthy,0.0
20858,SILVER PURSE GOLD PINK BUTTERFLY,4,4.0,6.6,36,7,28.0,56.0,Reorder,20.0
20860,GOLD COSMETICS BAG WITH BUTTERFLY,19,1.9,39.900000000000006,191,10,13.0,32.0,Overstock,0.0
20861,GOLD COSMETIC BAG PINK STAR,45,2.8125,94.5,239,8,20.0,42.0,Overstock,0.0
20862,PINK PATCH PENCIL CASE BLUE HEART,316,11.285714285714286,652.53,177,7,79.0,158.0,Healthy,0.0
20863,BLUE PATCH PENCIL CASE PINK HEART,284,6.761904761904762,563.19,65,11,47.0,121.0,Reorder,56.0
20864,DENIM PATCH PENCIL CASE BUTTERFLY,247,9.148148148148149,483.33,25,9,64.0,146.0,Reorder,121.0
20865,PATCHWORK PENCIL CASE BUTTERFLY ,247,8.233333333333333,485.49,118,10,58.0,140.0,Reorder,22.0
20866,BLUE ROSE FABRIC MIRROR,963,11.068965517241379,972.29,252,3,77.0,110.0,Overstock,0.0
20867,PINK ROSE FABRIC MIRROR,844,10.96103896103896,791.72,56,13,77.0,219.0,Reorder,163.0
20868,SILVER FABRIC MIRROR,789,17.152173913043477,437.66,299,4,120.0,189.0,Healthy,0.0
20869,GOLD FABRIC MIRROR,459,14.34375,225.49,200,10,100.0,243.0,Reorder,43.0
20870,OPULENT VELVET CANDLE IN BOX,26,6.5,39.300000000000004,114,14,46.0,137.0,Reorder,23.0
20871,OPULENT VELVET SET/3 CANDLES,1202,15.41025641025641,1713.3000000000002,118,11,108.0,278.0,Reorder,160.0
20877,MODERN CHRISTMAS BAUBLE CANDLE ,10,3.3333333333333335,4.2,207,6,23.0,43.0,Overstock,0.0
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,689,9.985507246376812,833.89,135,14,70.0,210.0,Reorder,75.0
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,50,6.25,32.5,210,12,44.0,119.0,Healthy,0.0
20881,MODERN CHRISTMAS TREE CANDLE,2,2.0,1.7,272,13,14.0,40.0,Overstock,0.0
20882,MODERN CHRISTMAS TREE CANDLE,2,2.0,5.9,180,12,14.0,38.0,Overstock,0.0
20884,MODERN CHRISTMAS TREE CANDLE ,2,1.0,4.2,275,11,7.0,18.0,Overstock,0.0
20885,BOX OF 3 PEBBLE CANDLES,1,1.0,2.95,147,6,7.0,13.0,Overstock,0.0
20886,BOX OF 9 PEBBLE CANDLES,1686,6.771084337349397,3161.4,37,12,47.0,128.0,Reorder,91.0
20887,BOX OF 6 PEBBLE CANDLES,5,1.25,17.25,242,12,9.0,24.0,Overstock,0.0
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,359,32.63636363636363,499.81,73,12,228.0,620.0,Reorder,547.0
20889,JARDIN DE FEMME SCENTED CANDLE,656,54.666666666666664,392.0,77,11,383.0,984.0,Reorder,907.0
20890,SMALL GLASS ROSE SCENTED CANDLE,4,4.0,15.0,193,13,28.0,80.0,Overstock,0.0
20891,LARGE GLASS ROSE SCENTED CANDLE ,2,2.0,15.9,299,9,14.0,32.0,Overstock,0.0
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,86,3.739130434782609,699.7,133,4,26.0,41.0,Overstock,0.0
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,538,8.151515151515152,1210.35,170,11,57.0,147.0,Healthy,0.0
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,227,3.721311475409836,650.45,146,6,26.0,48.0,Overstock,0.0
20895,VINTAGE NOTEBOOK FRENCH LETTER ,16,4.0,47.20000000000001,174,10,28.0,68.0,Overstock,0.0
20896,VINTAGE NOTEBOOK PINK FLOWER,38,2.7142857142857144,112.10000000000001,292,9,19.0,43.0,Overstock,0.0
20897,VINTAGE NOTEBOOK PARIS DAYS,298,8.054054054054054,613.9000000000001,123,9,56.0,128.0,Reorder,5.0
20898,VINTAGE NOTEBOOK TRAVELOGUE,307,7.871794871794871,620.0500000000001,265,10,55.0,134.0,Healthy,0.0
20899,VINTAGE NOTEBOOK RED ROSE,44,3.3846153846153846,129.8,195,3,24.0,34.0,Overstock,0.0
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,33,2.0625,209.54999999999998,58,7,14.0,28.0,Overstock,0.0
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,69,4.6,313.34999999999997,189,4,32.0,50.0,Overstock,0.0
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,103,5.421052631578948,337.25,266,4,38.0,60.0,Overstock,0.0
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,6,2.0,38.1,45,3,14.0,20.0,Overstock,0.0
20906,VINTAGE NOTEBOOK BEAUTY GIRL,77,2.6551724137931036,227.15000000000003,32,7,19.0,38.0,Reorder,6.0
20910,VINTAGE PHOTO ALBUM PARIS DAYS,80,2.857142857142857,488.79999999999995,55,4,20.0,31.0,Healthy,0.0
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,295,9.833333333333334,787.05,192,6,69.0,128.0,Healthy,0.0
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,7709,7.543052837573385,21682.030000000002,39,5,53.0,91.0,Reorder,52.0
20914,SET/5 RED SPOTTY LID GLASS BOWLS,10526,13.173967459324155,28513.3,283,5,92.0,158.0,Healthy,0.0
20931,BLUE POT PLANT CANDLE ,611,5.932038834951456,1776.2500000000002,161,4,42.0,66.0,Overstock,0.0
20932,PINK POT PLANT CANDLE,305,5.446428571428571,932.0500000000001,162,8,38.0,82.0,Healthy,0.0
20933,YELLOW POT PLANT CANDLE,493,11.465116279069768,1245.15,111,4,80.0,126.0,Reorder,15.0
20934,SET/3 POT PLANT CANDLES,167,3.4791666666666665,877.1500000000001,234,10,24.0,59.0,Overstock,0.0
20935,ROUND CACTUS CANDLE,293,7.325,535.5500000000001,70,10,51.0,124.0,Reorder,54.0
20936,FORKED CACTUS CANDLE,309,5.618181818181818,704.33,172,14,39.0,118.0,Healthy,0.0
20939,ORANGE CANDLE,12,12.0,10.2,205,7,84.0,168.0,Healthy,0.0
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,113,6.277777777777778,312.55,82,12,44.0,119.0,Reorder,37.0
20941,FROG CANDLE,928,13.257142857142858,719.62,209,9,93.0,212.0,Reorder,3.0
20942,SET/6 GINGERBREAD TREE T-LIGHTS,6,1.5,7.5,144,6,10.0,19.0,Overstock,0.0
20943,SET/6 GINGERBREAD STAR T-LIGHTS,332,6.916666666666667,415.0,169,3,48.0,69.0,Overstock,0.0
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,9.878787878787879,282.96999999999997,77,13,69.0,197.0,Reorder,120.0
20952,PORCELAIN CHERUB BELL SMALL,321,16.05,134.82,199,4,112.0,176.0,Healthy,0.0
20953,PORCELAIN CHERUB BELL LARGE,19,2.7142857142857144,31.349999999999998,189,12,19.0,52.0,Overstock,0.0
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2120,14.620689655172415,2538.43,290,12,102.0,277.0,Healthy,0.0
20957,PORCELAIN HANGING BELL SMALL,67,5.583333333333333,97.15,73,6,39.0,72.0,Healthy,0.0
20958,PORCELAIN HANGING BELL LARGE,26,2.888888888888889,50.7,120,3,20.0,29.0,Overstock,0.0
20960,WATERMELON BATH SPONGE,1739,12.07638888888889,2169.95,283,10,85.0,206.0,Healthy,0.0
20961,STRAWBERRY BATH SPONGE ,3138,9.867924528301886,3850.66,72,11,69.0,178.0,Reorder,106.0
20963,APPLE BATH SPONGE,3038,10.194630872483222,3729.29,79,6,71.0,132.0,Reorder,53.0
20964,POLYESTER FILLER PAD 60x40cm,20,3.3333333333333335,50.99999999999999,127,12,23.0,63.0,Overstock,0.0
20966,SANDWICH BATH SPONGE,2576,10.915254237288135,3182.0,24,5,76.0,131.0,Reorder,107.0
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1023,3.7065217391304346,3771.09,122,4,26.0,41.0,Overstock,0.0
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,37,2.466666666666667,138.75,215,7,17.0,34.0,Overstock,0.0
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3090,5.953757225433526,11155.41,281,5,42.0,72.0,Overstock,0.0
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2403,4.739644970414201,8796.77,66,12,33.0,90.0,Reorder,24.0
20971,PINK BLUE FELT CRAFT TRINKET BOX,20500,20.137524557956777,23554.3,163,9,141.0,322.0,Reorder,159.0
20972,PINK CREAM FELT CRAFT TRINKET BOX ,20064,16.206785137318256,23812.52,288,13,113.0,324.0,Reorder,36.0
20973,12 PENCIL SMALL TUBE WOODLAND,9091,16.992523364485983,5776.55,143,8,119.0,255.0,Reorder,112.0
20974,12 PENCILS SMALL TUBE SKULL,12699,17.83567415730337,8049.150000000001,125,3,125.0,179.0,Reorder,54.0
20975,12 PENCILS SMALL TUBE RED RETROSPOT,9493,20.197872340425533,6111.650000000001,177,14,141.0,424.0,Reorder,247.0
20975,12 PENCILS SMALL TUBE RED SPOTTY,7997,24.990625,4998.05,166,10,175.0,425.0,Reorder,259.0
20976,12 PENCILS SMALL TUBE POSY,518,8.09375,336.70000000000005,164,4,57.0,89.0,Healthy,0.0
20977,36 PENCILS TUBE WOODLAND,3508,9.717451523545707,4357.64,139,7,68.0,136.0,Healthy,0.0
20978,36 PENCILS TUBE SKULLS,3789,9.378712871287128,4654.17,294,11,66.0,169.0,Healthy,0.0
20979,36 PENCILS TUBE RED RETROSPOT,4516,14.291139240506329,5450.4400000000005,111,10,100.0,243.0,Reorder,132.0
20979,36 PENCILS TUBE RED SPOTTY,3225,15.808823529411764,3882.29,77,4,111.0,174.0,Reorder,97.0
20980,36 PENCILS TUBE POSY,171,4.275,213.75,248,11,30.0,77.0,Overstock,0.0
20981,12 PENCILS TALL TUBE WOODLAND,4431,10.328671328671328,3691.47,136,7,72.0,144.0,Reorder,8.0
20982,12 PENCILS TALL TUBE SKULLS,4601,9.276209677419354,3899.93,298,12,65.0,176.0,Healthy,0.0
20983,12 PENCILS TALL TUBE RED RETROSPOT,3807,10.908309455587393,3229.7099999999996,146,8,76.0,163.0,Reorder,17.0
20983,12 PENCILS TALL TUBE RED SPOTTY,2239,10.661904761904761,1878.1899999999998,148,5,75.0,128.0,Healthy,0.0
20984,12 PENCILS TALL TUBE POSY,5821,25.1991341991342,1887.29,77,5,176.0,302.0,Reorder,225.0
20985,HEART CALCULATOR,2131,9.513392857142858,2531.53,141,12,67.0,181.0,Reorder,40.0
20986,BLUE CALCULATOR RULER,994,7.362962962962963,1173.76,20,10,52.0,126.0,Reorder,106.0
20987,GEISHA GIRL CHOPSTICKS SET/5,117,9.75,228.15,258,13,68.0,195.0,Healthy,0.0
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24,2.6666666666666665,46.8,115,12,19.0,51.0,Overstock,0.0
20989,URBAN CHIC CHOPSTICKS SET/5,397,8.270833333333334,744.15,145,12,58.0,157.0,Reorder,12.0
20990,SPRING FLOWER CHOPSTICKS SET/5,857,9.522222222222222,1581.1499999999999,137,14,67.0,200.0,Reorder,63.0
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7058,441.125,850.9000000000001,67,4,3088.0,4852.0,Reorder,4785.0
20992,JAZZ HEARTS PURSE NOTEBOOK,6030,15.265822784810126,3069.62,108,13,107.0,305.0,Reorder,197.0
20993,JAZZ HEARTS MEMO PAD,10945,456.0416666666667,1305.49,256,14,3192.0,9577.0,Reorder,9321.0
20994,JAZZ HEARTS SPIRAL NOTEPAD,47,3.9166666666666665,39.949999999999996,291,14,27.0,82.0,Overstock,0.0
20996,JAZZ HEARTS ADDRESS BOOK,6123,22.59409594095941,1568.46,208,4,158.0,248.0,Reorder,40.0
20997,ROSE DU SUD CUSHION COVER ,81,2.892857142857143,400.95000000000005,211,7,20.0,40.0,Overstock,0.0
20998,ROSE DU SUD OVEN GLOVE,217,3.7413793103448274,637.35,88,8,26.0,56.0,Healthy,0.0
21000,ROSE DU SUD COSMETICS BAG,616,15.4,1493.0,297,14,108.0,324.0,Reorder,27.0
21001,ROSE DU SUD WASHBAG ,67,2.161290322580645,398.65000000000003,266,4,15.0,24.0,Overstock,0.0
21002,ROSE DU SUD DRAWSTRING BAG,110,4.230769230769231,467.5,95,7,30.0,60.0,Healthy,0.0
21003,ROSE DU SUD CUSHION COVER,22,2.0,139.7,173,9,14.0,32.0,Overstock,0.0
21004,ROSE DU SUD CHILDRENS APRON,26,1.7333333333333334,110.5,163,12,12.0,33.0,Overstock,0.0
21004,ROSE DU SUD CHILDS APRON,79,2.323529411764706,335.75,105,12,16.0,44.0,Overstock,0.0
21007,ETCHED GLASS DROPLET DECORATION,1905,48.84615384615385,851.23,204,10,342.0,830.0,Reorder,626.0
21009,ETCHED GLASS STAR TREE DECORATION,885,10.792682926829269,1106.25,239,14,76.0,227.0,Healthy,0.0
21010,ETCHED GLASS BIRD TREE DECORATION,806,11.852941176470589,1007.5,88,9,83.0,190.0,Reorder,102.0
21011,GLITTER SNOW PEAR TREE DECORATION,1774,16.275229357798164,1249.78,66,10,114.0,277.0,Reorder,211.0
21012,ANTIQUE ALL GLASS CANDLESTICK,1470,10.27972027972028,2143.08,113,14,72.0,216.0,Reorder,103.0
21014,SWISS CHALET TREE DECORATION ,1662,14.839285714285714,737.66,257,11,104.0,267.0,Reorder,10.0
21015,DARK BIRD HOUSE TREE DECORATION,1431,15.554347826086957,511.38999999999993,223,7,109.0,218.0,Healthy,0.0
21016,LIGHT BIRD HOUSE TREE DECORATION,804,11.485714285714286,538.92,237,7,80.0,160.0,Healthy,0.0
21017,RED BIRD HOUSE TREE DECORATION,548,14.051282051282051,358.28,58,13,98.0,281.0,Reorder,223.0
21018,BIRD BOX CHRISTMAS TREE DECORATION,207,5.3076923076923075,175.95,119,12,37.0,101.0,Healthy,0.0
21025,SPACE FROG,221,6.138888888888889,278.5,273,6,43.0,80.0,Overstock,0.0
21026,SPACE OWL,396,7.071428571428571,493.62,241,11,50.0,128.0,Healthy,0.0
21027,NINJA RABBIT PINK,276,5.75,339.3,42,7,40.0,80.0,Reorder,38.0
21028,NINJA RABBIT BLACK,237,5.925,297.64,269,4,41.0,65.0,Overstock,0.0
21030,SPACE CADET RED,219,5.475,272.37,29,12,38.0,104.0,Reorder,75.0
21031,SPACE CADET BLACK,126,5.04,154.91,265,10,35.0,85.0,Overstock,0.0
21032,SPACE CADET WHITE,167,5.21875,210.48,119,9,37.0,84.0,Healthy,0.0
21033,JUMBO BAG CHARLIE AND LOLA TOYS,3411,11.641638225255972,6463.67,199,10,81.0,197.0,Healthy,0.0
21034,REX CASH+CARRY JUMBO SHOPPER,3884,1.9917948717948717,3689.7999999999997,242,14,14.0,42.0,Overstock,0.0
21035,SET/2 RED RETROSPOT TEA TOWELS ,3001,10.172881355932203,8670.71,269,5,71.0,122.0,Overstock,0.0
21035,SET/2 RED SPOTTY TEA TOWELS ,2533,7.675757575757576,7225.150000000001,166,6,54.0,100.0,Healthy,0.0
21036,SET/2 TEA TOWELS MODERN VINTAGE,1,1.0,2.55,115,7,7.0,14.0,Overstock,0.0
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,156,3.183673469387755,319.8,276,8,22.0,47.0,Overstock,0.0
21039,RED RETROSPOT SHOPPING BAG,612,6.309278350515464,1544.76,23,3,44.0,63.0,Reorder,40.0
21039,RED SPOTTY SHOPPING BAG,671,6.514563106796117,1708.35,35,6,46.0,85.0,Reorder,50.0
21040,MODERN VINTAGE COTTON SHOPPING BAG,855,18.19148936170213,1011.4499999999999,299,13,127.0,363.0,Reorder,64.0
21041,RED RETROSPOT OVEN GLOVE DOUBLE,996,4.930693069306931,2890.2000000000003,266,14,35.0,104.0,Overstock,0.0
21041,RED SPOTTY OVEN GLOVE DOUBLE,1232,9.263157894736842,3408.4,277,12,65.0,176.0,Healthy,0.0
21042,RED RETROSPOT APRON ,637,3.9079754601226995,3556.15,179,7,27.0,54.0,Overstock,0.0
21042,RED SPOTTY APRON ,764,4.31638418079096,4292.3,171,9,30.0,69.0,Overstock,0.0
21043,APRON MODERN VINTAGE COTTON,601,6.752808988764045,1519.95,197,7,47.0,94.0,Overstock,0.0
21051,RIBBONS PURSE ,663,6.90625,1308.23,182,3,48.0,69.0,Overstock,0.0
21054,NURSE'S BAG SOFT TOY,350,2.1341463414634148,3112.4999999999995,52,13,15.0,43.0,Healthy,0.0
21055,TOOL BOX SOFT TOY ,316,1.7853107344632768,2889.64,198,9,12.0,28.0,Overstock,0.0
21056,DOCTOR'S BAG SOFT TOY,525,2.9329608938547485,4681.63,120,10,21.0,50.0,Overstock,0.0
21058,PARTY INVITES WOODLAND,2216,10.502369668246445,1824.32,287,9,74.0,169.0,Healthy,0.0
21059,PARTY INVITES DINOSAURS,1550,7.828282828282828,1294.1,84,13,55.0,157.0,Reorder,73.0
21060,PARTY INVITES BALLOON GIRL,1208,9.821138211382113,864.1999999999999,187,6,69.0,128.0,Healthy,0.0
21061,PARTY INVITES FOOTBALL,1303,10.341269841269842,919.27,62,10,72.0,175.0,Reorder,113.0
21062,PARTY INVITES SPACEMAN,1009,8.338842975206612,833.53,63,7,58.0,116.0,Reorder,53.0
21063,PARTY INVITES JAZZ HEARTS,1363,6.883838383838384,1136.71,31,12,48.0,131.0,Reorder,100.0
21064,BOOM BOX SPEAKER BOYS,721,6.80188679245283,3620.65,114,11,48.0,123.0,Reorder,9.0
21065,BOOM BOX SPEAKER GIRLS,516,8.459016393442623,1011.6,272,14,59.0,177.0,Healthy,0.0
21066,VINTAGE RED MUG,2258,20.527272727272727,1429.96,261,14,144.0,431.0,Reorder,170.0
21067,VINTAGE RED TEATIME MUG,4517,24.955801104972377,3302.7200000000003,54,12,175.0,474.0,Reorder,420.0
21068,VINTAGE BILLBOARD LOVE/HATE MUG,3901,15.003846153846155,3817.23,234,7,105.0,210.0,Healthy,0.0
21069,VINTAGE BILLBOARD TEA MUG,4901,27.07734806629834,4909.400000000001,109,3,190.0,271.0,Reorder,162.0
21070,VINTAGE BILLBOARD MUG ,1908,11.493975903614459,1836.16,283,14,80.0,241.0,Healthy,0.0
21071,VINTAGE BILLBOARD DRINK ME MUG,3981,12.47962382445141,4299.7,112,11,87.0,224.0,Reorder,112.0
21076,SET/20 COLLAGE PAPER NAPKIN ,759,10.12,584.67,109,14,71.0,213.0,Reorder,104.0
21077,SET/20 WOODLAND PAPER NAPKINS ,2745,16.147058823529413,1990.53,134,7,113.0,226.0,Reorder,92.0
21078,SET/20 STRAWBERRY PAPER NAPKINS ,6539,11.976190476190476,5097.7699999999995,124,8,84.0,180.0,Reorder,56.0
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,14329,15.815673289183223,11229.27,215,6,111.0,206.0,Healthy,0.0
21080,SET/20 RED SPOTTY PAPER NAPKINS ,15165,19.196202531645568,11310.21,133,8,134.0,288.0,Reorder,155.0
21081,SET/20 POSIES PAPER NAPKINS,4,1.0,3.4,94,14,7.0,21.0,Overstock,0.0
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,7062,59.34453781512605,1764.3,236,10,415.0,1008.0,Reorder,772.0
21084,SET/6 COLLAGE PAPER CUPS,2486,17.757142857142856,650.4000000000001,296,5,124.0,213.0,Healthy,0.0
21085,SET/6 WOODLAND PAPER CUPS,13712,236.41379310344828,1843.1200000000001,268,7,1655.0,3310.0,Reorder,3042.0
21086,SET/6 RED SPOTTY PAPER CUPS,15834,25.09350237717908,9513.300000000001,183,4,176.0,276.0,Reorder,93.0
21087,SET/6 POSIES PAPER CUPS,220,10.476190476190476,123.22000000000001,211,4,73.0,115.0,Healthy,0.0
21088,SET/6 FRUIT SALAD PAPER CUPS,16503,157.17142857142858,1723.3300000000002,246,9,1100.0,2515.0,Reorder,2269.0
21089,SET/6 GREEN SPRING PAPER CUPS,316,8.777777777777779,100.98,196,12,61.0,166.0,Healthy,0.0
21090,SET/6 COLLAGE PAPER PLATES,2285,14.28125,1042.03,118,12,100.0,271.0,Reorder,153.0
21091,SET/6 WOODLAND PAPER PLATES,13668,390.51428571428573,1817.16,55,13,2734.0,7811.0,Reorder,7756.0
21092,SET/6 STRAWBERRY PAPER PLATES,12806,711.4444444444445,1504.94,115,12,4980.0,13517.0,Reorder,13402.0
21094,SET/6 RED SPOTTY PAPER PLATES,17752,25.50574712643678,13068.56,171,8,179.0,383.0,Reorder,212.0
21095,SET/6 POSIES PAPER PLATES,242,8.642857142857142,205.7,170,6,60.0,112.0,Healthy,0.0
21096,SET/6 FRUIT SALAD  PAPER PLATES,15776,156.1980198019802,2572.34,209,7,1093.0,2186.0,Reorder,1977.0
21097,SET/6 GREEN SPRING  PAPER PLATE,32,4.571428571428571,27.2,243,3,32.0,46.0,Overstock,0.0
21098,CHRISTMAS TOILET ROLL,6431,14.99067599067599,7534.29,56,9,105.0,240.0,Reorder,184.0
21099,SET/6 STRAWBERRY PAPER CUPS,13284,442.8,1506.6000000000001,287,10,3100.0,7528.0,Reorder,7241.0
21100,CHARLIE AND LOLA CHARLOTTE BAG,2221,13.88125,2864.05,202,11,97.0,250.0,Reorder,48.0
21102,"CANDLE IN JAR COLLAGE , VANILLA",65,5.416666666666667,165.75,32,10,38.0,92.0,Reorder,60.0
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,698,5.768595041322314,1982.3000000000002,298,7,40.0,80.0,Overstock,0.0
21107,CREAM SLICE FLANNEL PINK SPOT ,2157,9.378260869565217,5873.55,236,5,66.0,113.0,Overstock,0.0
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,12532,30.565853658536586,23322.62,292,12,214.0,581.0,Reorder,289.0
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,829,12.191176470588236,2082.15,81,13,85.0,243.0,Reorder,162.0
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",225,2.295918367346939,1513.95,103,11,16.0,41.0,Overstock,0.0
21110,LARGE CAKE TOWEL PINK SPOTS,1251,5.369098712446352,5426.45,236,8,38.0,81.0,Overstock,0.0
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1208,9.292307692307693,2493.3,206,7,65.0,130.0,Healthy,0.0
21112,SWISS ROLL TOWEL PINK  SPOTS,666,24.666666666666668,1782.1799999999998,38,5,173.0,296.0,Reorder,258.0
21112,"SWISS ROLL TOWEL, PINK  SPOTS",1411,13.833333333333334,3190.4500000000003,196,8,97.0,208.0,Reorder,12.0
21114,LAVENDER SCENTED FABRIC HEART,5591,11.870488322717621,6920.43,119,5,83.0,142.0,Reorder,23.0
21115,ROSE CARAVAN DOORSTOP,1161,3.2430167597765363,6753.91,252,12,23.0,62.0,Overstock,0.0
21116,OWL DOORSTOP,954,3.8623481781376516,4569.54,95,14,27.0,81.0,Healthy,0.0
21117,BLOND DOLL DOORSTOP,328,12.615384615384615,502.08,284,8,88.0,189.0,Healthy,0.0
21118,SHOPPING BAG DOORSTOP,69,9.857142857142858,104.25,225,6,69.0,128.0,Healthy,0.0
21121,SET/10 RED POLKADOT PARTY CANDLES,8541,19.279909706546274,10238.49,242,4,135.0,212.0,Healthy,0.0
21121,SET/10 RED SPOTTY PARTY CANDLES,6495,18.347457627118644,7826.91,71,10,128.0,311.0,Reorder,240.0
21122,SET/10 PINK POLKADOT PARTY CANDLES,6464,16.87728459530026,7807.610000000001,163,6,118.0,219.0,Reorder,56.0
21122,SET/10 PINK SPOTTY PARTY CANDLES,5636,15.315217391304348,6807.88,88,11,107.0,275.0,Reorder,187.0
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1320,11.186440677966102,1647.06,118,9,78.0,179.0,Reorder,61.0
21123,SET/10 IVORY SPOTTY PARTY CANDLES,1252,16.69333333333333,1555.88,44,14,117.0,351.0,Reorder,307.0
21124,SET/10 BLUE POLKADOT PARTY CANDLES,5080,17.16216216216216,6131.12,72,4,120.0,189.0,Reorder,117.0
21124,SET/10 BLUE SPOTTY PARTY CANDLES,4883,15.550955414012739,5921.35,170,6,109.0,202.0,Reorder,32.0
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2045,9.927184466019417,2087.77,163,7,69.0,138.0,Healthy,0.0
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2197,10.314553990610328,2147.93,76,5,72.0,124.0,Reorder,48.0
21127,COLOURFUL FISHING GNOME,284,7.473684210526316,838.6,58,11,52.0,134.0,Reorder,76.0
21128,GOLD FISHING GNOME,96,3.4285714285714284,464.71000000000004,128,7,24.0,48.0,Overstock,0.0
21129,SILVER FISHING GNOME ,105,2.5,709.3000000000001,200,4,18.0,28.0,Overstock,0.0
21130,COLOURFUL STANDING GNOME,706,18.102564102564102,1115.7,61,13,127.0,362.0,Reorder,301.0
21131,GOLD STANDING GNOME,253,8.724137931034482,910.25,205,5,61.0,105.0,Healthy,0.0
21132,SILVER STANDING GNOME   ,72,2.4827586206896552,300.0,242,11,17.0,44.0,Overstock,0.0
21133,PAINTED BIRD ASSORTED CHRISTMAS,409,9.975609756097562,691.21,141,9,70.0,160.0,Reorder,19.0
21134,VICTORIAN METAL POSTCARD CHRISTMAS,351,7.9772727272727275,579.15,152,4,56.0,88.0,Healthy,0.0
21135,VICTORIAN  METAL POSTCARD SPRING,5773,14.764705882352942,8155.09,182,11,103.0,265.0,Reorder,83.0
21136,PAINTED METAL PEARS ASSORTED,10255,14.203601108033242,16907.51,234,6,99.0,184.0,Healthy,0.0
21137,BLACK RECORD COVER FRAME,18417,34.042513863216264,63092.12,240,11,238.0,612.0,Reorder,372.0
21143,ANTIQUE GLASS HEART DECORATION ,2003,12.757961783439491,3819.45,254,4,89.0,140.0,Healthy,0.0
21144,PINK POODLE HANGING DECORATION ,505,11.744186046511627,220.79000000000002,165,14,82.0,246.0,Reorder,81.0
21145,ANTIQUE GLASS PLACE SETTING,839,21.512820512820515,994.03,258,12,151.0,409.0,Reorder,151.0
